SampleID,Type,'S5_18','ABS_6','Acidobacteria_class','Acidobacteria_5','Aconoidasida','Actinobacteria_class','Actinopterygii','Agaricomycetes','Alphaproteobacteria','Amphibia','Anaerolineae','Andreaeopsida','Anthocerotopsida','Anthozoa','Appendicularia','Aquificae_class','Arachnida','Archaeoglobi','Ascidiacea','Aves','Bacillariophyceae','Bacilli','Bacteroidia','Bangiophyceae','Betaproteobacteria','Bivalvia','Bljii12','Brachyspirae','Branchiopoda','Bryopsida','C2','CH21','CL500_48','Chlamydiae_class','Chloracidobacteria','Chlorobia','Chloroflexi_class','Chlorophyceae','Chondrichthyes','Chromadorea','Chrysiogenetes_class','Chytridiomycetes','Clostridia','Coccidia','Coniferopsida','Coscinodiscophyceae','Cryptophyta','Cycadopsida','Cytophagia','Deferribacteres_class','Dehalococcoidetes','Deinococci','Deltaproteobacteria','Dictyoglomia','Dinophyceae','Dothideomycetes','Echinoidea','Ellipura','Elusimicrobia_class','Enoplea','Enteropneusta','Epsilonproteobacteria','Erysipelotrichi','Eurotiomycetes','Exobasidiomycetes','FFCH393','Fibrobacteres_class','Flavobacteria','Fusobacteria_class','Gammaproteobacteria','Gemmatimonadetes_class','Ginkgoopsida','Glaucocystophyceae','Gloeobacteria','Halobacteria','Haplomitriopsida','Heterolobosea','Hirudinida','Holophagae','Hydrozoa','Ichthyosporea','Insecta','Isoetopsida','JG37_AG_4','Jungermanniopsida','Klebsormidiophyceae','Ktedonobacteria','Lecanoromycetes','Lentisphaerae_class','Leotiomycetes','Leptospirae','Liliopsida','Litostomatea','Lycopodiopsida','ML615J_28','Malacostraca','Mammalia','Maxillopoda','Methanobacteria','Methanococci','Methanomicrobia','Methanopyri','Mollicutes','Negativicutes','Neocallimastigomycetes','Nitrospira_class','Oligohymenophorea','Ophioglossopsida','Opitutae','PRR_11','PRR_12','Pelagophyceae','Pezizomycetes','Phycisphaerae','Planctomycea','Planctomycetacia','Polychaeta','Polypodiopsida','Polytrichopsida','Prasinophyceae','RB25','S15B_MN24','SJA_176','SJA_28','SOGA31','Saccharomycetes','Schizosaccharomycetes','Solibacteres','Sordariomycetes','Spartobacteria','Sphingobacteria','Spirochaetes_class','Sva0725','Synergistia','TK17','TM7_1','TM7_3','Taphrinomycetes','Thaumarchaeota','Thermococci','Thermomicrobia','Thermomicrobia_class','Thermoplasmata','Thermoprotei','Thermotogae_class','Trebouxiophyceae','Trematoda','Tremellomycetes','Ulvophyceae','Ustilaginomycetes','Verrucomicrobiae','Wallemiomycetes','YS2','ZB1','Zetaproteobacteria','Zygnemophyceae','agg27','iii1_8','mle1_12','unclassified_derivedfromAcidobacteria','unclassified_derivedfromArchaea','unclassified_derivedfromAscomycota','unclassified_derivedfromBacteria','unclassified_derivedfromBacteroidetes','unclassified_derivedfromBasidiomycota','unclassified_derivedfromCandidatusPoribacteria','unclassified_derivedfromChloroflexi','unclassified_derivedfromChlorophyta','unclassified_derivedfromChordata','unclassified_derivedfromCrenarchaeota','unclassified_derivedfromCyanobacteria','unclassified_derivedfromElusimicrobia','unclassified_derivedfromEuglenida','unclassified_derivedfromEukaryota','unclassified_derivedfromEuryarchaeota','unclassified_derivedfromEustigmatophyceae','unclassified_derivedfromFirmicutes','unclassified_derivedfromFungi','unclassified_derivedfromKorarchaeota','unclassified_derivedfromLentisphaerae','unclassified_derivedfromMicrosporidia','unclassified_derivedfromNanoarchaeota','unclassified_derivedfromPhaeophyceae','unclassified_derivedfromPlacozoa','unclassified_derivedfromProteobacteria','unclassified_derivedfromStreptophyta','unclassified_derivedfromSynergistetes','unclassified_derivedfromThaumarchaeota','unclassified_derivedfromVerrucomicrobia','unclassified_derivedfromViruses','unclassified_derivedfromothersequences','unclassified_derivedfromunclassifiedsequences','vadinHA49'
'000002068.1130584',6month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000001377.1130686',6month,0,0,0,0,0,0.001131915,0,0,4.72E-05,0,0,0,0,0,0,0,0,0,0,0,0,0.001839362,0.226901854,0,4.72E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048955337,0,0,0,0,0,0,0,0,0,0.000707447,0,0,0,0,0,0,0,0,4.72E-05,0.000282979,0,0,0,0,0,0,0.719473659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.43E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.72E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000424468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000001189.1130925',6month,0,0,0,0,0,0.024376282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026618328,0.450317226,0,0.00801412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.449267757,0,0,0,0,0,0,0,0,0,0.013452273,0,0,0,0,0,0,0,0,0,0.001526499,0,0,0,0,0,0,0.024328579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002098936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000003154.1130997',6month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000001886.1130903',6month,0,0,0,0,0,0.002027748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094023479,0.382710779,0,0.000213447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.440234792,0,0,0,0,0,0,0,0,0,0.000213447,0,0,0,0,0,0,0,0,0,0.010779082,0,0,0,0,0,0,0.0452508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017182497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00715048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000003282.1130875',6month,0,0,0,0,0,0.000542711,0,0,0.000325627,0,0,0,0,0,0,0,0,0,0,0,0,0.000379898,0.039346575,0,0.003636166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159991317,0,0,0,0,0,0,0,0,0,0.001031152,0,0,0,0,0,0,0,0,0,0.000651254,0,0,0,0,0,0,0.718549875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000108542,0,0,0,0.002550744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072886139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000003155.1130935',6month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000001488.1130752',6month,0,0,0,0,0,0.000226706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000340059,0.335978236,0,0.001020177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05474949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000453412,0,0,0,0,0,0,0.60190433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00532759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000001852.1130700',6month,0,0,0,0,0,0.000555892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035627653,0.529108551,0,0.003183748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.355720639,0,0,0,0,0,0,0,0,0,0.00257732,0,0,0,0,0,0,0,0,0,0.001313928,0,0,0,0,0,0,0.050737821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.05E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021123913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000002087.1130719',6month,0,0,0,0,0,0.000777249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000228603,0.383321141,0,0.000777249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21955011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002377469,0,0,0,0,0,4.57E-05,0.368690563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000274323,0,0,0,0,0,0,0,0.002971836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000182882,0,0,0,0,0,0,0,0,0.000320044,0,0,0,0,0,0,0,0.020482809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000001856.1130799',6month,0,0,0,0,0,0.001259227,0,0,0.000173686,0,0,0,0,0,0,0,0,0,0,0,0,0.006730352,0.312071211,0,0.002475033,0,0,8.68E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214763352,0,0,0,0,0,0,0,0,0,4.34E-05,0,0,0,0,0,0,0,0,0,0.000303951,0,0,0,0,0,0,0.459704733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34E-05,0,0,0,0,0,0,0,0,0,0.000477638,0,0,0,0.000347373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001389492,0,0.000130265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000002331.1130701',6month,0,0,0,0,0,9.78E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001173996,0.270019077,0,0.004695984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09475126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000733747,0,0,0,0,0,0,0.628038938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000001110.1130977',6month,0,0,0,0,0,0.000919024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002246503,0.01781885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010313489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002195446,0,0,0,0,0,0,0.965383437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000255284,0,0,0,5.11E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00081691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000002898.1130780',6month,0,0,0,0,0,0.001269946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012257744,0.205400033,0,0.000386505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.574071007,0,0,0,0,0,0,0,0,0,0.001490807,0,0,0,0,0,0,0,0,0,0.002263818,0,0,0,0,0,0,0.202804925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.52E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000001303.1130605',6month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000001364.1130648',6month,0,0,0,0,0,0.055778845,0,0,0.000490148,0,0,0,0,0,0,0,0,0,0,0,0,0.009116753,0.147044407,0,0.001862562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.647779629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129889227,0,0,0,0,0,0,0.005587687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00245074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000001086.1130991',6month,0,0,0,0,0,0.001546641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000869986,0.195118415,0,0.000338328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082358627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004059932,0,0,0,0,0,0,0.715611406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.67E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000001154.1130916',6month,0,0,0,0,0,0.003116031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001517015,0.305617056,0,0.005084051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095940959,0,0,0,0,0,0,0,0,0,0.001189012,0,0,0,0,0,0,0,0,0,0.001927019,0,0,0,0,0,0,0.585567856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.10E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000001555.1130917',6month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235294118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.764705882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000001214.1130931',6month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000001597.1130902',6month,0,0,0,0,0,0.001958763,0,0,0.000154639,0,0,0,0,0,0,0,0,0,0,0,0,0.003762887,0.296804124,0,0.001082474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207268041,0,0,0,0,0,0,0,0,0,0.000309278,0,0,0,0,0,0,0,0,0,0.001649485,0,0,0,0,0,0,0.48185567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001701031,0,0,0,0,0,0,0,0.002319588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000824742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000005945.1076471',6month,0,0,0,0,0,0.000616771,0,0,2.37E-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000759103,0.093986478,0,0.000498162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08309809,0,0,0,0,0,0,0,0,0,0.000948879,0,0,0,0,0,0,0,0,0,0.004602064,0,0,0,0,0,0,0.815395564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.12E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000001391.1076137',6month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000005085.1076193',6month,0,0,0,0,0,0.019787225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040029805,0.234548992,0,0.006581943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179368299,0,0,0,0,0,0,0,0,0,0.001531647,0,0,0,0,0,0,0,0,0,0.00310469,0,0,0,0,0,0,0.512563646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00140746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001076293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000001499.1076418',6month,0,0,0,0,0,0.020266331,0,0,0.002798573,0,0,0,0,0,0,0,0,0,0,0,0,0.00599361,0.00373143,0,0.000209893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019006973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002612001,0,0,0,0,0.000373143,0,0.942722545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001562536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000396464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000004272.1076219',6month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000003438.1076250',6month,0,0,0,0,0,0.003659099,0,0,0.000144059,0,0,0,0,0,0,0,0,0,0,0,0,0.002621874,0.049729169,0,0.001296531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047222542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.76E-05,0.006511467,0,0,0,0,2.88E-05,0,0.888642388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.64E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000004731.1076409',6month,0,0,0,0,0,0.006940491,0,0,8.13E-05,0,0,0,0,0,0,0,0,0,0,0,0,0.084234784,0.036654467,0,0.000813339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.758085943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71E-05,0.021716145,0,0,0,0,0.000244002,0,0.091093941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
