"id","deleted","project_id","mgrast_metagenome_id","name","bp_count","sequence_count","assigned_read_count","abundances_inputted","cazy_generated"
1470,0,9,4489514.3,"USchp50Infant.418380",187775776,1917100,1674003,1,1
1468,0,9,4489516.3,"USchp60Mom.418566",226071166,2292390,1744586,1,1
1466,0,9,4489518.3,"USinfTw1.2.418491",65748857,681991,503699,1,1
1464,0,9,4489520.3,"USinfTw10.2.418840",175301490,1841308,1592651,1,1
1462,0,9,4489522.3,"USinfTw11.2.418340",251797220,2646743,2190798,1,1
1460,0,9,4489524.3,"USinfTw12.2.418448",283750217,2921864,2498763,1,1
1458,0,9,4489526.3,"USinfTw13.2.418343",166099873,1711273,1558612,1,1
1456,0,9,4489528.3,"USinfTw15.2.418748",183138762,1903986,1573921,1,1
1454,0,9,4489530.3,"USinfTw16.2.418641",196032724,1999498,1784351,1,1
1452,0,9,4489532.3,"USinfTw18.1.418513",184628286,1910706,1742437,1,1
1450,0,9,4489535.3,"USinfTw19.1.418798",176012343,1810405,1605551,1,1
1448,0,9,4489537.3,"USinfTw2.1.418478",190085501,1961751,1831254,1,1
1446,0,9,4489539.3,"USinfTw20.1.418640",171013050,1709133,771836,1,1
1444,0,9,4489541.3,"USinfTw21.1.418467",124237601,1319546,1052463,1,1
1442,0,9,4489543.3,"USinfTw3.1.418387",178519353,1907743,1710170,1,1
1440,0,9,4489545.3,"USinfTw4.1.418637",117933172,1238267,1186612,1,1
1438,0,9,4489547.3,"USinfTw5.1.418422",182379661,1901434,1728133,1,1
1436,0,9,4489549.3,"USinfTw6.1.418613",134457066,1439652,1344675,1,1
1434,0,9,4489551.3,"USinfTw7.1.418386",202157096,2081693,1856902,1,1
1432,0,9,4489553.3,"USinfTw8.1.418366",213224080,2179725,1932139,1,1
1430,0,9,4489555.3,"USinfTw9.1.418845",252106634,2649007,2316927,1,1
1428,0,9,4489557.3,"USygt1.F.418592",149313607,1501823,1136747,1,1
1426,0,9,4489560.3,"USygt1.T1.418417",173375727,1733630,1444658,1,1
1424,0,9,4489562.3,"USygt10.M.418687",226117467,2310869,2073245,1,1
1422,0,9,4489564.3,"USygt10.T2.418815",206810858,2092981,1831662,1,1
1420,0,9,4489566.3,"USygt11.M.418479",307425619,3108525,2599771,1,1
1418,0,9,4489568.3,"USygt11.T2.418503",265149905,2661777,2102042,1,1
1416,0,9,4489571.3,"USygt12.M.418543",168273282,1689842,1342280,1,1
1414,0,9,4489574.3,"USygt12.T2.418790",208342970,2095898,1737155,1,1
1412,0,9,4489576.3,"USygt13.M.418644",270581284,2747007,2269441,1,1
1410,0,9,4489578.3,"USygt13.T2.418745",163049734,1632566,1196290,1,1
1408,0,9,4489581.3,"USygt14.M.418857",175482462,1754089,1306194,1,1
1406,0,9,4489584.3,"USygt14.T2.418813",265339028,2695293,1948937,1,1
1404,0,9,4489587.3,"USygt15.M.418634",235826932,2375694,2036473,1,1
1402,0,9,4489589.3,"USygt15.T2.418859",315176277,3178922,2525834,1,1
1400,0,9,4489591.3,"USygt16.F.418383",237937468,2401410,1837907,1,1
1398,0,9,4489593.3,"USygt16.T1.418527",304171425,3072946,1962018,1,1
1396,0,9,4489595.3,"USygt17.M.418444",271427609,2741783,2134878,1,1
1394,0,9,4489597.3,"USygt17.T2.418720",250885314,2519718,2179917,1,1
1392,0,9,4489599.3,"USygt18.T1.418786",230894563,2345154,1892212,1,1
1390,0,9,4489601.3,"USygt19.B1.418817",247014987,2547531,1938576,1,1
1388,0,9,4489603.3,"USygt19.T1.418385",249754110,2533953,2072410,1,1
1386,0,9,4489605.3,"USygt2.M.418457",84483594,842989,668217,1,1
1384,0,9,4489607.3,"USygt20.M.418572",232535413,2368674,1789774,1,1
1382,0,9,4489609.3,"USygt20.T2.418500",244120785,2463588,2014735,1,1
